UT -14 deg twilight: 2025-05-24T22:57:49.998 2025-05-25T10:22:43.189
UT middle of the night: 2025-05-25T04:40:16.594

timezone CLT: America/SantiagoCLT -14 deg twilight: 05/24/2025,   18:57:49 to 06:22:43
timezone ET: America/New_YorkET  -14 deg twilight: 05/24/2025,   18:57:49 to 06:22:43
timezone PT: America/Los_AngelesPT  -14 deg twilight: 05/24/2025,   15:57:49 to 03:22:43
CLT middle of the night: 00:40:16
ET  middle of the night: 00:40:16
PT  middle of the night: 21:40:16



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     30     yse         0     10    1.19     98.1                              311.json 123.55 -17.04 2025-05-24T22:57:49.998 18:57 18:57    0.00      0.0      0.00     8.00     8.00
     43     eta         0     20    1.16    121.7          etale.ec0814.griz.11min.json 158.03 -60.69 2025-05-24T23:05:49.998 19:05 19:05   50.11      1.0      4.84    10.33    15.17
     44     eta         0     30    1.15    123.6          etale.ec0915.griz.11min.json 161.26 -59.68 2025-05-24T23:21:00.245 19:21 19:21    1.89      0.0      0.07    10.33    10.40
     76     eta         0     40    1.15    123.6                    etale.g.32min.json 161.26 -59.68 2025-05-24T23:31:24.413 19:31 19:31    0.00      0.0      0.00    29.00    29.00
     46  debass         0     50    1.06    149.9                       2025gkg_P1.json 191.91 -41.24 2025-05-25T00:00:24.413 20:00 20:00   26.41      0.0      0.97     2.00     2.97
     54  debass         0     60    1.07    124.3                       2025jsh_P1.json 153.28 -44.39 2025-05-25T00:03:22.521 20:03 20:03   28.25      0.0      1.04     2.25     3.29
     50  debass         0     70    1.06    124.7                       2025hyu_P1.json 151.76 -25.55 2025-05-25T00:06:39.664 20:06 20:06   18.88      1.0      3.69     2.25     5.94
     49  debass         0     80    1.20    120.3                       2025hwq_P1.json 150.18  -6.19 2025-05-25T00:12:36.209 20:12 20:12   19.42      0.0      0.71     1.50     2.21
     55  debass         0     90    1.79    112.8                       2025jzn_P1.json 153.61  21.93 2025-05-25T00:14:48.933 20:14 20:14   28.32      0.0      1.04     2.25     3.29
      1     agn         0    100    1.32    117.6                           COSMOS.json 150.00   2.20 2025-05-25T00:18:06.231 20:18 20:18   20.04      0.0      0.73    33.00    33.73
     48  debass         0    110    1.20    130.9                       2025hlu_P1.json 162.06  -4.56 2025-05-25T00:51:50.316 20:51 20:51   13.82      0.0      0.51     2.25     2.76
     10  desirt         0    120    1.19    131.1                     DESIRT_165_i.json 161.88  -5.99 2025-05-25T00:54:35.709 20:54 20:54    1.44      0.0      0.05    14.67    14.72
      9  desirt         0    130    1.22    130.9                     DESIRT_165_g.json 161.88  -5.99 2025-05-25T01:09:18.882 21:09 21:09    0.00      0.0      0.00    10.67    10.67
     35     yse         0    140    1.34    143.9                              525.json 186.99  11.09 2025-05-25T01:19:58.882 21:19 21:19   30.27      0.0      1.11    32.00    33.11
     47  debass         0    150    1.32    148.5                       2025hkd_P1.json 194.32  10.45 2025-05-25T01:53:05.473 21:53 21:53    7.23      0.0      0.27     1.50     1.77
     53  debass         0    160    1.24    153.0                       2025iym_P1.json 195.30   5.61 2025-05-25T01:54:51.383 21:54 21:54    4.94      0.0      0.18     1.50     1.68
     19  desirt         0    170    1.26    145.9                     ZTF25aaqkvqq.json 182.80   2.79 2025-05-25T01:56:32.244 21:56 21:56   12.78      0.0      0.47     3.00     3.47
     62  debass         1    180    1.30    131.8                       2025hjz_P2.json 161.22 -15.72 2025-05-25T02:00:00.371 22:00 22:00   28.25      0.0      1.04     2.25     3.29
      3    dosc         0    190    1.18    137.4     1_OMLApex.250524_g_5-dithpos.json 166.68 -24.98 2025-05-25T02:03:17.518 22:03 22:03   10.58      0.0      0.39    12.50    12.89
      4    dosc         0    200    1.22    137.3    2_OMLApex.250524_r_10-dithpos.json 166.68 -24.98 2025-05-25T02:16:10.797 22:16 22:16    0.00      0.0      0.00    25.00    25.00
      5    dosc         0    210    1.31    137.1    3_OMLApex.250524_i_15-dithpos.json 166.68 -24.98 2025-05-25T02:41:10.797 22:41 22:41    0.00      0.0      0.00    37.50    37.50
     20  desirt         0    220    1.24    160.0                     ZTF25aaqxccy.json 202.72   1.16 2025-05-25T03:18:40.797 23:18 23:18   43.59      0.0      1.60     3.00     4.60
     11  desirt         0    230    1.15    166.5                     DESIRT_200_g.json 209.93  -3.30 2025-05-25T03:23:16.699 23:23 23:23    8.47      0.0      0.31    13.33    13.64
     12  desirt         0    240    1.17    166.5                     DESIRT_200_i.json 209.93  -3.30 2025-05-25T03:36:55.339 23:36 23:36    0.00      0.0      0.00    18.33    18.33
     17  desirt         0    250    1.18    163.4                     DESIRT_G15_g.json 217.71  -0.86 2025-05-25T03:55:15.339 23:55 23:55    8.15      0.0      0.30    20.00    20.30
     18  desirt         0    260    1.21    163.4                     DESIRT_G15_i.json 217.71  -0.86 2025-05-25T04:15:33.267 00:15 00:15    0.00      0.0      0.00    27.50    27.50
     28  desirt         1    270    1.31    163.9                   DESIRT_G15_r_1.json 214.05  -0.79 2025-05-25T04:43:03.267 00:43 00:43    3.66      0.0      0.13    10.00    10.13
     31     yse         0    280    1.16    168.2                              376.json 222.21  -9.14 2025-05-25T04:53:11.319 00:53 00:53   11.65      0.0      0.43    16.00    16.43
     32     yse         0    290    1.22    158.7                              428.json 228.14  -1.49 2025-05-25T05:09:36.947 01:09 01:09    9.66      0.0      0.35    16.00    16.35
     66  debass         1    300    1.21    155.8                       2025ime_P2.json 232.60  -1.75 2025-05-25T05:25:58.195 01:25 01:25    4.47      0.0      0.16     2.25     2.41
     58  debass         0    310    1.33    146.4                       2025klo_P1.json 236.72   7.54 2025-05-25T05:28:23.027 01:28 01:28   10.16      0.0      0.37     2.25     2.62
     59  debass         0    320    1.31    176.0                       2025kwy_P1.json 211.04 -20.37 2025-05-25T05:31:00.370 01:31 01:31   37.64      0.0      1.38     2.25     3.63
     42  dwarfs         0    330    1.16    167.2                     02_alice_all.json 220.78 -28.11 2025-05-25T05:34:38.173 01:34 01:34   11.77      0.0      0.43    35.50    35.93
      6    dosc         0    340    1.37    163.3 4_ShallowApex.250524_g_4-dithpos.json 213.20 -33.90 2025-05-25T06:10:34.066 02:10 02:10    8.70      1.0      3.32    10.00    13.32
      7    dosc         0    350    1.44    163.4 5_ShallowApex.250524_r_6-dithpos.json 213.20 -33.90 2025-05-25T06:23:53.208 02:23 02:23    0.00      0.0      0.00    15.00    15.00
      8    dosc         0    360    1.53    163.4 6_ShallowApex.250524_i_8-dithpos.json 213.20 -33.90 2025-05-25T06:38:53.208 02:38 02:38    0.00      0.0      0.00    20.00    20.00
     38  defsus         0    370    1.02    132.5                       1_defsus_N.json 265.05 -26.70 2025-05-25T06:58:53.208 02:58 02:58   44.87      1.0      4.65    12.00    16.65
     39  defsus         0    380    1.02    129.7                       1_defsus_S.json 268.32 -30.60 2025-05-25T07:15:31.932 03:15 03:15    4.84      0.0      0.18    21.00    21.18
     40  defsus         0    390    1.06    132.9                       2_defsus_N.json 265.05 -26.70 2025-05-25T07:36:42.580 03:36 03:36    4.84      0.0      0.18    12.00    12.18
     41  defsus         0    400    1.05    130.1                       2_defsus_S.json 268.32 -30.60 2025-05-25T07:48:53.228 03:48 03:48    4.84      0.0      0.18    21.00    21.18
     52  debass         0    410    1.04     91.6                       2025imw_P1.json 310.02 -20.01 2025-05-25T08:10:03.876 04:10 04:10   38.92      0.0      1.43     2.00     3.43
     51  debass         0    420    1.09     84.5                       2025ikn_P1.json 316.87 -16.90 2025-05-25T08:13:29.494 04:13 04:13    7.21      0.0      0.26     2.25     2.51
     13  desirt         0    430    1.13     82.1                   DESIRT_315_g_1.json 316.91  -9.83 2025-05-25T08:16:00.346 04:16 04:16    7.07      0.0      0.26     6.67     6.93
     33     yse         0    440    1.17     82.2                              440.json 314.29  -2.48 2025-05-25T08:22:55.890 04:22 04:22    7.80      0.0      0.29    16.00    16.29
     65  debass         1    450    1.45     77.8                       2025ian_P2.json 313.69  15.16 2025-05-25T08:39:13.051 04:39 04:39   17.65      0.0      0.65     2.25     2.90
     15  desirt         0    460    1.09     82.3                   DESIRT_315_i_1.json 316.91  -9.83 2025-05-25T08:42:06.872 04:42 04:42   25.19      0.0      0.92     9.17    10.09
     25  desirt         1    470    1.09     82.4                   DESIRT_315_r_1.json 316.91  -9.83 2025-05-25T08:52:12.296 04:52 04:52    0.00      0.0      0.00     8.33     8.33
     14  desirt         0    480    1.08     79.1                   DESIRT_315_g_2.json 321.43 -12.04 2025-05-25T09:00:32.296 05:00 05:00    4.96      0.0      0.18     6.67     6.85
     16  desirt         0    490    1.07     79.2                   DESIRT_315_i_2.json 321.43 -12.04 2025-05-25T09:07:23.211 05:07 05:07    0.00      0.0      0.00     9.17     9.17
     36     yse         0    500    1.36     71.6                              544.json 321.80  11.20 2025-05-25T09:16:33.211 05:16 05:16   23.24      0.0      0.85    16.00    16.85
     34     yse         0    510    1.28     62.9                              494.json 332.94   4.77 2025-05-25T09:33:24.343 05:33 05:33   12.77      0.0      0.47    16.00    16.47
     56  debass         0    520    1.09     68.9                       2025khv_P1.json 347.63 -32.85 2025-05-25T09:49:52.426 05:49 05:49   40.12      1.0      4.47     2.25     6.72
     68  debass         1    530    1.07     86.5                       2025jyk_P2.json 334.36 -48.80 2025-05-25T09:56:35.692 05:56 05:56   18.78      0.0      0.69     2.25     2.94
      2     agn         0    540     NaN     66.7                             E1E2.json   8.69 -43.50 2025-05-25T09:59:32.016 05:59 05:59   24.14      0.0      0.89    20.50    21.39
     57  debass         0    550     NaN     55.3                       2025kiu_P1.json  19.52 -34.65 2025-05-25T10:20:55.131 06:20 06:20   12.19      0.0      0.45     2.25     2.70
      0     twi         0    560     NaN     23.6     SheppardTwilightMay25morning.json  28.67  -4.00 2025-05-25T10:22:43.189 06:22 06:22   31.81      1.0      4.17    12.78    16.95

#####################
### EXTRA TARGETS:
#####################
 jsonID program  priority  order airmass sep_moon          json_short     ra    dec  UT CLT  ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     45     eta         0     -1     NaN      NaN           lmc1.json  77.79 -69.25 NaN NaN NaN     NaN      1.0       NaN    22.67      NaN
     63  debass         1     -1     NaN      NaN     2025hkq_P2.json 111.25 -34.79 NaN NaN NaN     NaN      0.0       NaN     2.25      NaN
     21  desirt         1     -1     NaN      NaN   DESIRT_165_r.json 161.88  -5.99 NaN NaN NaN     NaN      0.0       NaN    13.33      NaN
     75  debass         2     -1     NaN      NaN     2025khn_P3.json 197.42   8.90 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     22  desirt         1     -1     NaN      NaN   DESIRT_200_r.json 209.93  -3.30 NaN NaN NaN     NaN      0.0       NaN    16.67      NaN
     71  debass         2     -1     NaN      NaN     2025gnt_P3.json 212.86 -21.69 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     61  debass         1     -1     NaN      NaN     2025gzm_P2.json 216.81  16.90 NaN NaN NaN     NaN      0.0       NaN     2.25      NaN
     67  debass         1     -1     NaN      NaN     2025jus_P2.json 218.25   3.58 NaN NaN NaN     NaN      0.0       NaN     2.25      NaN
     29  desirt         1     -1     NaN      NaN DESIRT_G15_r_2.json 218.54  -0.97 NaN NaN NaN     NaN      0.0       NaN     8.33      NaN
     64  debass         1     -1     NaN      NaN     2025hnv_P2.json 218.61  14.19 NaN NaN NaN     NaN      0.0       NaN     2.25      NaN
     73  debass         2     -1     NaN      NaN     2025gzh_P3.json 225.14  15.81 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     70  debass         2     -1     NaN      NaN     2025gef_P3.json 225.66  10.39 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     60  debass         1     -1     NaN      NaN     2025fvw_P2.json 234.04  11.66 NaN NaN NaN     NaN      0.0       NaN     2.20      NaN
     72  debass         2     -1     NaN      NaN     2025gxs_P3.json 234.74  -9.28 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     69  debass         1     -1     NaN      NaN     2025krk_P2.json 237.75  19.73 NaN NaN NaN     NaN      0.0       NaN     2.25      NaN
     74  debass         2     -1     NaN      NaN     2025heg_P3.json 275.03  20.38 NaN NaN NaN     NaN      0.0       NaN     3.00      NaN
     37     yse         1     -1     NaN      NaN            440.json 314.29  -2.48 NaN NaN NaN     NaN      0.0       NaN    16.00      NaN
     27  desirt         1     -1     NaN      NaN DESIRT_315_r_3.json 317.09 -13.53 NaN NaN NaN     NaN      0.0       NaN     8.33      NaN
     23  desirt         1     -1     NaN      NaN DESIRT_315_g_3.json 317.09 -13.53 NaN NaN NaN     NaN      0.0       NaN     6.67      NaN
     24  desirt         1     -1     NaN      NaN DESIRT_315_i_3.json 317.09 -13.53 NaN NaN NaN     NaN      0.0       NaN     9.17      NaN
     26  desirt         1     -1     NaN      NaN DESIRT_315_r_2.json 321.43 -12.04 NaN NaN NaN     NaN      0.0       NaN     8.33      NaN
