UT -14 deg twilight: 2025-04-17T23:22:38.192 2025-04-18T10:02:52.625
UT middle of the night: 2025-04-18T04:42:45.409

timezone CLT: America/SantiagoCLT -14 deg twilight: 04/17/2025,   19:22:38 to 06:02:52
timezone ET: America/New_YorkET  -14 deg twilight: 04/17/2025,   19:22:38 to 06:02:52
timezone PT: America/Los_AngelesPT  -14 deg twilight: 04/17/2025,   16:22:38 to 03:02:52
CLT middle of the night: 00:42:45
ET  middle of the night: 00:42:45
PT  middle of the night: 21:42:45



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     55  debass         1   10.0    1.46    137.8                       2025ezk_P2.json  75.46 -13.49 2025-04-17T23:10:38.192 19:10 19:10    0.00      0.0      0.00     3.00     3.00
     22     yse         0   20.0    1.74    123.6                              253.json  61.28 -24.71 2025-04-17T23:13:38.192 19:13 19:13   17.44      0.0      0.64    16.00    16.64
     31     yse         0   30.0    1.71    100.4                             EDFS.json  59.10 -48.73 2025-04-17T23:30:16.565 19:30 19:30   24.08      1.0      3.88     5.00     8.88
      1     agn         0   40.0    1.38     84.8                            S-CVZ.json  90.00 -66.56 2025-04-17T23:39:09.551 19:39 19:39   23.83      0.0      0.87    11.00    11.87
     34     eta         0   50.0    1.22     71.6            etale.ec0814.riz.8min.json 158.03 -60.69 2025-04-17T23:51:01.984 19:51 19:51   29.21      0.0      1.07     6.50     7.57
     35     eta         0   60.0    1.21     70.6            etale.ec0915.riz.8min.json 161.26 -59.68 2025-04-17T23:58:36.237 19:58 19:58    1.89      0.0      0.07     6.50     6.57
     36     eta         0   70.0    1.20     70.6                    etale.i.15min.json 161.26 -59.68 2025-04-18T00:05:10.405 20:05 20:05    0.00      0.0      0.00    15.17    15.17
     49  debass         0   80.0    1.10    110.9                       2025hkq_P1.json 111.28 -34.79 2025-04-18T00:20:20.405 20:20 20:20   40.61      0.0      1.49     3.00     4.49
     38  debass         0   90.0    1.28    121.5                       2025evw_P1.json  97.20 -28.12 2025-04-18T00:24:49.757 20:24 20:24   13.72      1.0      3.50     2.67     6.17
     59     yse         0  100.0    1.37    125.6                          2025brs.json  94.74 -24.54 2025-04-18T00:30:59.952 20:30 20:30    4.20      0.0      0.15     3.33     3.49
     23     yse         0  110.0    1.08    119.2                              311.json 123.55 -17.04 2025-04-18T00:34:29.185 20:34 20:34   27.89      0.0      1.02    16.00    17.02
     25     yse         0  120.0    1.33    135.0                              412.json 115.81  -2.65 2025-04-18T00:51:30.553 20:51 20:51   16.27      0.0      0.60    16.00    16.60
     40  debass         0  130.0    1.76    130.1                       2025ftp_P1.json 137.74  23.49 2025-04-18T01:08:06.355 21:08 21:08   33.76      0.0      1.24     3.00     4.24
      0     agn         0  140.0    1.19    110.4                           COSMOS.json 150.00   2.20 2025-04-18T01:12:20.621 21:12 21:12   24.38      0.0      0.89    33.00    33.89
     10  desirt         0  150.0    1.10     96.3                     DESIRT_165_r.json 161.88  -5.99 2025-04-18T01:46:14.251 21:46 21:46   14.42      0.0      0.53    13.33    13.86
      9  desirt         0  160.0    1.10     96.4                     DESIRT_165_i.json 161.88  -5.99 2025-04-18T02:00:05.969 22:00 22:00    0.00      0.0      0.00    14.67    14.67
      8  desirt         0  170.0    1.10     96.6                     DESIRT_165_g.json 161.88  -5.99 2025-04-18T02:14:45.969 22:14 22:14    0.00      0.0      0.00    10.67    10.67
     39  debass         0  180.0    1.18     95.1                       2025ezb_P1.json 167.98   1.90 2025-04-18T02:25:25.969 22:25 22:25    9.96      0.0      0.37     3.00     3.37
     48  debass         0  190.0    1.05     92.3                       2025hjz_P1.json 161.22 -15.74 2025-04-18T02:28:47.889 22:28 22:28   18.86      0.0      0.69     3.00     3.69
      2    dosc         0  200.0    1.01     83.4    1_OMLApex.250417_r_10-dithpos.json 166.68 -24.98 2025-04-18T02:32:29.388 22:32 22:32   10.56      0.0      0.39    25.00    25.39
      3    dosc         0  210.0    1.03     83.5    2_OMLApex.250417_i_15-dithpos.json 166.68 -24.98 2025-04-18T02:57:52.613 22:57 22:57    0.00      0.0      0.00    37.50    37.50
      4    dosc         0  220.0    1.07     83.8    3_OMLApex.250417_z_22-dithpos.json 166.68 -24.98 2025-04-18T03:35:22.613 23:35 23:35    0.00      0.0      0.00    55.00    55.00
     29     yse         0  230.0    1.39     84.1                              525.json 186.99  11.09 2025-04-18T04:30:22.613 00:30 00:30   41.15      0.0      1.51    32.00    33.51
     37  debass         0  240.0    1.37     76.9                       2025dby_P1.json 195.36  10.21 2025-04-18T05:03:53.141 01:03 01:03    8.27      0.0      0.30     3.00     3.30
     11  desirt         0  250.0    1.12     57.5                     DESIRT_200_i.json 209.93  -3.30 2025-04-18T05:07:11.338 01:07 01:07   19.82      0.0      0.73    18.33    19.06
     12  desirt         0  260.0    1.13     57.6                     DESIRT_200_r.json 209.93  -3.30 2025-04-18T05:26:14.945 01:26 01:26    0.00      0.0      0.00    16.67    16.67
     15  desirt         1  270.0    1.15     59.6                   DESIRT_200_z_1.json 207.27  -4.14 2025-04-18T05:42:54.945 01:42 01:42    2.78      0.0      0.10     6.00     6.10
     46  debass         0  280.0    1.48     64.9                       2025gzm_P1.json 216.81  16.90 2025-04-18T05:49:01.063 01:49 01:49   23.06      0.0      0.85     3.00     3.85
     45  debass         0  290.0    1.44     58.6                       2025gzh_P1.json 225.14  15.78 2025-04-18T05:52:51.795 01:52 01:52    8.07      0.0      0.30     3.00     3.30
     51  debass         1  300.0    1.12     61.8                       2025efa_P2.json 193.65 -27.64 2025-04-18T05:56:09.559 01:56 01:56   53.08      0.0      1.95     3.00     4.95
